age,income,city,churned
74,44105.72,Delhi,1
70,36894.98,Mumbai,1
43,46722.41,Pune,0
70,2090.35,Delhi,1
74,101892.61,Delhi,0
71,6624.82,Bangalore,1
23,9862.67,Pune,0
35,61357.75,Mumbai,1
78,6990.63,Bangalore,1
72,33809.44,Bangalore,0
23,107806.64,Bangalore,1
19,22436.23,Mumbai,1
64,72187.32,Bangalore,0
44,54564.44,Mumbai,1
62,44578.34,Delhi,0
73,26881.15,Delhi,1
64,13036.23,Bangalore,0
43,86147.79,Pune,0
33,51851.26,Delhi,1
70,113388.05,Mumbai,0
64,87886.53,Pune,0
39,25125.89,Mumbai,1
49,7608.86,Pune,0
24,50720.65,Mumbai,0
20,26713.69,Bangalore,1
44,22696.41,Mumbai,1
24,60230.14,Mumbai,1
59,88929.88,Pune,0
35,19860.45,Delhi,1
79,53737.39,Bangalore,0
70,23068.72,Delhi,0
37,64260.3,Pune,0
44,96886.35,Pune,0
73,192050.95,Delhi,0
34,30380.38,Bangalore,0
76,36879.28,Pune,0
51,72050.48,Delhi,0
22,12737.12,Delhi,0
38,124866.91,Bangalore,0
27,55692.12,Pune,0
37,16627.61,Pune,1
63,29984.28,Bangalore,1
30,132097.28,Bangalore,1
44,52569.02,Bangalore,0
39,51421.45,Pune,1
79,30931.2,Delhi,0
28,10161.5,Pune,1
30,98278.21,Delhi,1
53,13601.25,Mumbai,1
30,44772.06,Bangalore,1
41,79977.58,Delhi,0
27,11610.13,Delhi,1
20,8304.68,Delhi,1
57,2859.33,Pune,1
31,144728.24,Mumbai,0
28,64557.75,Bangalore,1
47,32357.22,Mumbai,0
48,383.01,Delhi,0
35,46937.68,Pune,1
33,140502.48,Delhi,0
72,58485.75,Mumbai,0
73,31143.17,Bangalore,0
21,4145.69,Bangalore,1
26,10369.11,Pune,1
58,24280.64,Pune,1
71,43453.59,Pune,1
71,204514.52,Pune,0
76,45518.27,Bangalore,1
75,22005.42,Pune,1
56,13653.86,Delhi,0
48,45856.14,Delhi,0
25,78154.57,Mumbai,0
42,586.28,Mumbai,1
35,21111.1,Bangalore,1
20,5028.15,Pune,1
34,72374.52,Delhi,1
46,37115.93,Delhi,1
36,22533.98,Mumbai,1
58,17576.28,Pune,1
39,19877.07,Mumbai,1
38,6537.34,Pune,1
75,7345.68,Mumbai,0
28,159151.31,Delhi,0
35,5365.5,Delhi,1
47,29915.17,Mumbai,0
79,35561.77,Delhi,0
28,78894.62,Delhi,0
41,18452.39,Bangalore,1
52,4679.68,Delhi,1
22,29970.21,Delhi,1
46,100717.03,Pune,1
42,53259.03,Pune,1
79,18331.21,Bangalore,1
53,87217.28,Mumbai,0
28,57123.68,Mumbai,1
53,69570.0,Delhi,0
57,34613.95,Mumbai,1
71,89137.95,Pune,0
30,52364.7,Bangalore,0
29,87833.11,Bangalore,0
43,59857.71,Bangalore,0
22,178597.16,Mumbai,0
64,14240.09,Pune,0
74,62438.02,Bangalore,1
48,67145.55,Pune,1
58,28488.18,Mumbai,0
40,16076.93,Bangalore,1
76,15734.92,Bangalore,0
73,124438.79,Bangalore,0
49,28202.24,Mumbai,1
72,116317.52,Pune,0
20,29552.73,Pune,0
41,52629.97,Pune,1
41,52634.11,Mumbai,0
23,28342.81,Mumbai,1
66,57605.95,Bangalore,1
39,60956.28,Mumbai,1
19,12110.51,Mumbai,0
29,76439.04,Bangalore,0
69,9529.88,Bangalore,0
64,59642.14,Pune,1
46,9400.95,Mumbai,0
57,21176.7,Mumbai,1
57,2973.16,Pune,0
49,64846.51,Pune,1
65,9886.72,Pune,0
19,40623.64,Bangalore,1
67,27888.85,Mumbai,0
77,13129.8,Bangalore,0
51,17530.39,Delhi,0
18,72423.1,Delhi,1
67,60707.33,Bangalore,1
50,59473.92,Bangalore,1
22,133942.98,Bangalore,0
44,20500.13,Delhi,0
21,2520.24,Bangalore,1
34,17235.82,Delhi,1
55,17990.87,Bangalore,1
73,30210.3,Bangalore,1
79,92556.52,Mumbai,0
39,24520.85,Delhi,1
39,73188.19,Bangalore,1
53,3062.89,Delhi,0
63,117058.76,Delhi,0
26,2094.94,Mumbai,1
41,41226.28,Pune,1
21,95629.34,Bangalore,0
60,4671.58,Bangalore,0
70,40288.89,Pune,1
55,74242.35,Bangalore,0
25,50999.11,Bangalore,1
45,19545.9,Bangalore,1
26,41526.57,Delhi,1
58,12569.96,Bangalore,1
58,64099.47,Pune,1
41,1901.83,Bangalore,1
31,59537.4,Delhi,0
24,29086.86,Bangalore,1
66,2965.58,Bangalore,1
32,123187.76,Mumbai,0
22,61670.84,Bangalore,1
69,48689.49,Mumbai,1
19,34595.33,Mumbai,1
51,82352.57,Mumbai,0
41,24349.05,Mumbai,1
48,82261.35,Pune,0
71,42437.71,Bangalore,0
64,75220.06,Pune,0
26,42.42,Bangalore,0
51,104257.88,Pune,1
18,7053.96,Pune,1
25,5773.52,Bangalore,1
47,49389.54,Bangalore,1
42,5764.91,Pune,1
45,67357.44,Mumbai,0
49,49647.49,Delhi,1
45,1326.61,Mumbai,1
28,31319.92,Bangalore,1
32,12820.96,Delhi,1
26,49886.89,Bangalore,0
62,27609.2,Delhi,1
68,41128.81,Bangalore,1
70,15911.96,Bangalore,0
58,220570.21,Bangalore,0
46,47355.16,Pune,0
35,40945.67,Bangalore,1
75,105437.38,Mumbai,1
37,32206.21,Bangalore,1
62,42103.98,Delhi,0
42,38189.94,Pune,0
22,2453.45,Pune,1
24,35826.36,Bangalore,1
76,4775.07,Pune,1
76,184557.58,Pune,0
42,211675.1,Bangalore,0
68,32515.75,Bangalore,0
56,12599.52,Pune,1
35,110863.81,Pune,1
28,66589.26,Delhi,1
67,59080.79,Delhi,1
50,18329.86,Delhi,1
47,8289.36,Delhi,1
31,30647.52,Delhi,0
68,62671.35,Bangalore,0
58,55615.74,Delhi,1
43,32321.36,Delhi,1
36,25639.4,Mumbai,0
48,88447.65,Mumbai,1
79,71006.76,Mumbai,1
25,64196.74,Pune,1
24,223453.88,Pune,0
19,59522.17,Bangalore,0
52,73075.49,Delhi,0
53,91915.38,Bangalore,0
29,4560.54,Pune,1
55,27862.4,Pune,0
36,165278.55,Bangalore,0
74,30681.62,Delhi,0
71,25070.73,Bangalore,1
56,23119.93,Delhi,0
49,205008.47,Pune,1
29,55524.81,Bangalore,0
23,58719.19,Pune,1
69,145817.46,Mumbai,0
63,24867.24,Delhi,1
72,77665.31,Bangalore,0
45,8884.71,Bangalore,1
52,39131.59,Delhi,1
23,69314.76,Delhi,1
53,86535.46,Bangalore,0
48,13999.08,Mumbai,1
29,14072.15,Pune,1
45,8043.5,Bangalore,1
64,4329.36,Bangalore,1
54,11350.5,Delhi,1
29,87188.22,Bangalore,1
44,60906.5,Mumbai,1
70,17881.35,Mumbai,0
55,59227.67,Delhi,1
55,19193.96,Bangalore,1
61,120355.23,Mumbai,0
25,10487.77,Pune,1
79,10073.47,Pune,0
79,14092.8,Delhi,1
52,22821.92,Delhi,1
23,45562.14,Mumbai,0
45,39888.87,Mumbai,0
31,1555.23,Delhi,1
62,7694.76,Bangalore,0
79,47134.09,Pune,0
74,37818.89,Delhi,1
66,25909.92,Pune,0
19,314306.07,Delhi,0
71,33408.59,Delhi,1
20,2426.64,Delhi,1
50,21066.33,Mumbai,1
78,28678.71,Mumbai,1
69,34701.91,Pune,0
51,5216.08,Bangalore,0
69,11630.04,Bangalore,0
21,45555.25,Bangalore,1
41,41528.08,Pune,0
58,110844.35,Pune,0
39,35893.71,Delhi,1
23,59.24,Delhi,1
48,87199.05,Mumbai,1
24,21925.44,Delhi,1
46,80513.18,Mumbai,1
42,34779.77,Delhi,0
59,42268.59,Bangalore,1
59,13706.44,Pune,0
60,8254.96,Pune,1
68,8559.45,Pune,1
46,5701.29,Delhi,1
70,23467.6,Mumbai,1
21,21883.02,Pune,0
41,323700.74,Bangalore,0
39,9804.54,Pune,0
78,34225.94,Delhi,1
20,337154.54,Mumbai,0
26,3357.28,Delhi,0
50,32848.23,Delhi,1
59,176786.97,Bangalore,0
20,14224.48,Bangalore,1
32,60217.27,Pune,1
19,12353.96,Pune,1
61,10668.13,Pune,1
42,134563.38,Bangalore,0
47,19465.57,Mumbai,0
61,10747.63,Delhi,0
19,32071.93,Pune,1
47,104066.07,Bangalore,0
20,25855.71,Delhi,1
52,20698.48,Mumbai,0
36,13152.19,Delhi,0
49,23068.31,Mumbai,0
24,34845.95,Pune,1
25,84558.79,Pune,1
60,26183.26,Mumbai,0
73,3597.89,Delhi,0
46,16059.56,Mumbai,1
29,15227.07,Mumbai,0
57,68975.33,Bangalore,0
77,73495.12,Delhi,0
59,43902.99,Pune,0
19,9172.51,Bangalore,1
20,1765.16,Bangalore,1
55,73008.59,Bangalore,1
43,132684.86,Mumbai,0
29,22686.16,Delhi,1
60,34975.15,Delhi,0
20,25127.29,Mumbai,1
73,19268.21,Mumbai,0
19,18073.33,Pune,0
76,48480.86,Pune,0
68,54879.2,Bangalore,1
41,120740.45,Pune,0
26,87233.57,Bangalore,1
53,133788.84,Bangalore,1
69,15.88,Delhi,0
75,114190.9,Mumbai,0
25,90263.95,Delhi,1
20,10298.62,Mumbai,1
78,24042.95,Bangalore,1
78,192659.33,Delhi,0
38,8189.03,Bangalore,1
46,32471.68,Bangalore,0
32,13342.57,Delhi,0
70,8345.93,Mumbai,1
47,105634.16,Bangalore,0
28,75392.18,Delhi,0
32,9274.84,Delhi,0
76,19889.29,Pune,0
32,36704.37,Pune,0
66,45702.22,Bangalore,1
54,132102.08,Pune,0
58,100061.3,Delhi,0
74,48494.89,Pune,1
28,6931.91,Bangalore,1
79,27337.39,Bangalore,0
45,5592.03,Mumbai,0
22,95777.95,Delhi,0
54,3016.18,Delhi,1
46,50791.92,Bangalore,0
42,51366.92,Bangalore,1
30,24718.29,Bangalore,0
73,53669.04,Bangalore,0
21,32595.66,Delhi,1
52,82307.67,Delhi,1
30,35277.3,Delhi,1
23,23973.51,Pune,1
32,31849.52,Bangalore,1
72,9654.92,Bangalore,0
62,39282.0,Bangalore,0
37,24557.0,Pune,1
76,102235.97,Pune,0
28,52907.78,Bangalore,0
44,55131.24,Pune,0
57,28260.88,Bangalore,1
22,17728.52,Bangalore,1
68,3291.93,Mumbai,1
37,279.76,Bangalore,0
35,4163.98,Mumbai,0
42,22735.77,Mumbai,1
48,107222.33,Bangalore,0
49,69724.24,Pune,1
78,92301.38,Bangalore,0
18,63553.02,Delhi,0
45,3524.68,Delhi,1
58,17737.03,Bangalore,1
41,2435.31,Mumbai,1
37,85459.79,Delhi,0
52,1442.75,Delhi,1
51,137083.8,Mumbai,1
61,43836.03,Delhi,1
49,81919.65,Mumbai,0
57,86511.82,Pune,0
27,59495.59,Pune,1
20,11445.12,Bangalore,1
29,204.66,Delhi,1
76,70414.88,Delhi,0
70,245518.81,Pune,0
46,169829.28,Mumbai,0
71,12119.51,Bangalore,0
61,37738.54,Pune,0
42,19432.86,Delhi,1
55,13789.44,Delhi,0
24,182257.71,Delhi,0
28,25660.81,Mumbai,1
22,65394.01,Mumbai,0
79,24599.9,Mumbai,1
18,1326.36,Delhi,0
66,101313.85,Pune,1
70,34940.33,Pune,1
59,230493.5,Mumbai,0
53,163905.22,Mumbai,0
34,29108.34,Pune,0
48,20419.04,Pune,1
29,6222.3,Delhi,1
24,36494.35,Pune,0
23,91266.43,Mumbai,0
76,50835.7,Mumbai,1
52,75971.99,Pune,0
61,356633.32,Delhi,0
31,6713.42,Delhi,1
22,35438.27,Delhi,1
44,109138.07,Pune,1
45,5594.34,Pune,1
65,114412.45,Mumbai,0
61,103866.89,Mumbai,0
55,42375.4,Delhi,0
46,56065.33,Pune,1
37,25182.73,Bangalore,1
23,4805.96,Bangalore,1
23,99806.9,Delhi,0
77,49655.64,Mumbai,1
37,11146.73,Delhi,1
41,27118.53,Bangalore,1
30,26134.24,Mumbai,0
19,21755.24,Pune,0
51,1486.18,Pune,0
27,2906.34,Pune,0
44,35899.93,Mumbai,1
22,13555.09,Pune,1
40,10634.86,Pune,1
79,61021.64,Delhi,0
41,7888.82,Bangalore,1
56,8246.13,Pune,0
43,16439.62,Delhi,0
40,68307.1,Mumbai,1
44,2421.25,Bangalore,1
58,40789.6,Pune,0
38,72879.48,Bangalore,1
30,15897.18,Pune,1
65,13816.67,Pune,0
76,18217.6,Pune,0
50,84020.06,Mumbai,0
57,20704.73,Pune,0
18,37659.48,Bangalore,0
73,15754.0,Pune,0
43,12336.32,Mumbai,0
28,7839.13,Pune,1
31,66025.04,Bangalore,0
66,52175.28,Mumbai,1
54,8086.92,Pune,0
65,51877.77,Delhi,1
70,161916.24,Mumbai,0
22,44311.99,Bangalore,1
64,23154.62,Bangalore,1
30,79525.06,Bangalore,1
25,98982.85,Bangalore,0
69,21637.47,Bangalore,0
49,26085.09,Delhi,0
54,36829.76,Pune,1
46,40774.64,Delhi,1
18,98426.29,Delhi,0
45,5576.7,Bangalore,1
71,5604.1,Bangalore,1
40,7769.88,Mumbai,1
18,12567.63,Bangalore,0
60,1858.98,Mumbai,1
63,36321.54,Bangalore,0
25,18794.5,Delhi,1
77,10294.12,Bangalore,0
21,67112.57,Delhi,0
22,47974.94,Pune,1
57,10023.28,Bangalore,1
41,72893.21,Bangalore,1
30,69066.57,Delhi,0
27,1814.76,Pune,1
40,48763.64,Pune,0
72,81160.67,Bangalore,1
75,17765.7,Bangalore,0
48,18236.2,Bangalore,1
26,48676.81,Pune,1
61,46415.5,Mumbai,0
70,45596.74,Delhi,1
64,33074.11,Bangalore,0
43,106846.77,Mumbai,0
59,28512.36,Pune,0
29,25900.03,Pune,0
77,59420.68,Bangalore,0
79,102235.54,Bangalore,0
36,42056.12,Bangalore,1
55,53471.51,Pune,0
60,90573.91,Delhi,0
31,9320.77,Delhi,1
77,141018.8,Pune,0
65,122399.76,Bangalore,0
66,25055.31,Delhi,1
40,57261.59,Bangalore,0
20,36160.1,Bangalore,1
51,65617.58,Bangalore,1
33,201284.71,Pune,0
40,28010.14,Pune,0
71,34859.04,Mumbai,0
28,104945.69,Bangalore,0
33,122463.01,Bangalore,0
69,166654.11,Bangalore,0
61,23825.62,Delhi,1
61,156509.85,Pune,0
53,22080.92,Bangalore,0
34,41224.04,Pune,1
76,165397.92,Delhi,0
50,3681.28,Mumbai,1
23,48172.02,Mumbai,1
18,48047.09,Bangalore,1
31,42206.29,Bangalore,1
70,55487.39,Bangalore,0
38,10568.05,Delhi,1
31,33430.35,Mumbai,1
19,3043.9,Mumbai,1
37,61532.57,Pune,1
54,68948.49,Mumbai,0
73,54288.43,Pune,0
73,9474.9,Delhi,1
30,4181.66,Pune,1
56,17547.22,Delhi,0
59,31965.01,Delhi,1
24,6100.6,Pune,1
21,29529.62,Mumbai,0
50,1051.06,Mumbai,1
53,20027.27,Delhi,1
27,16608.21,Bangalore,1
65,12729.02,Bangalore,0
19,5937.71,Mumbai,1
53,16451.05,Bangalore,1
40,62196.36,Bangalore,1
79,105136.22,Mumbai,0
35,5905.56,Delhi,1
54,19531.71,Pune,0
21,25231.86,Pune,1
44,143962.44,Delhi,0
60,3991.45,Delhi,1
36,39802.16,Pune,0
75,54217.33,Bangalore,0
57,24806.37,Pune,0
57,23347.66,Mumbai,0
62,17585.23,Delhi,0
72,31016.31,Mumbai,0
43,25424.55,Mumbai,0
40,94227.59,Pune,0
76,46871.38,Bangalore,0
52,21857.27,Mumbai,0
60,2452.5,Delhi,1
47,173969.07,Bangalore,1
55,1209.57,Bangalore,1
25,11020.88,Delhi,0
35,62291.6,Bangalore,0
66,22183.52,Mumbai,0
78,22947.09,Mumbai,1
43,21907.38,Mumbai,1
33,42819.57,Bangalore,1
41,33380.23,Mumbai,0
48,64314.96,Pune,0
53,87464.95,Pune,0
46,214787.87,Pune,0
26,41825.1,Pune,1
47,231660.09,Pune,0
53,31866.34,Mumbai,0
40,25484.02,Pune,1
74,204148.29,Bangalore,0
62,40524.31,Bangalore,1
18,848.06,Pune,0
68,96943.3,Bangalore,0
68,2838.54,Bangalore,0
26,71855.18,Delhi,0
69,68828.75,Delhi,0
20,17316.7,Mumbai,1
67,6817.16,Pune,1
45,145469.09,Mumbai,0
73,39624.45,Bangalore,0
79,66904.08,Delhi,1
28,14216.79,Pune,1
59,21826.1,Mumbai,1
37,21969.14,Mumbai,0
55,33000.96,Pune,1
38,133178.11,Mumbai,0
45,4672.47,Pune,0
67,194004.57,Delhi,0
67,6692.95,Bangalore,1
44,78458.17,Pune,0
22,17108.36,Pune,1
59,49765.81,Mumbai,0
56,322.25,Bangalore,1
54,87091.97,Bangalore,0
68,11377.97,Mumbai,1
76,73648.59,Bangalore,0
40,88489.95,Pune,0
56,6489.38,Pune,0
45,65530.75,Bangalore,1
68,13384.57,Delhi,0
36,16120.56,Mumbai,1
34,48701.83,Bangalore,1
46,27129.2,Mumbai,1
62,38394.35,Mumbai,1
58,28702.44,Bangalore,0
30,18222.05,Delhi,1
18,41581.8,Pune,1
56,34275.97,Delhi,1
20,18366.81,Pune,0
31,21068.16,Delhi,1
50,2952.09,Delhi,1
69,25627.83,Pune,0
30,1447.6,Bangalore,1
41,3378.84,Mumbai,0
31,14500.52,Mumbai,1
70,46085.15,Mumbai,0
45,7040.63,Delhi,1
34,12988.58,Bangalore,0
52,17556.7,Pune,0
22,11129.12,Bangalore,1
64,5146.17,Bangalore,1
66,61090.9,Bangalore,0
30,26368.42,Pune,1
27,25886.6,Delhi,1
71,123279.87,Bangalore,0
39,16823.85,Delhi,1
70,116627.29,Mumbai,0
51,96136.0,Delhi,0
53,37064.46,Pune,0
79,172847.83,Pune,0
26,9032.14,Mumbai,1
48,133330.51,Bangalore,0
44,68435.97,Pune,0
21,86245.53,Bangalore,0
22,1477.71,Bangalore,1
57,20636.91,Pune,0
77,17880.32,Delhi,0
67,34524.9,Bangalore,0
27,56162.57,Bangalore,0
49,261549.73,Pune,0
72,131252.99,Mumbai,0
22,71754.81,Mumbai,1
50,34274.61,Mumbai,1
62,19934.33,Mumbai,0
37,17521.28,Bangalore,1
74,229885.92,Mumbai,0
22,84505.26,Bangalore,1
22,6937.12,Bangalore,1
53,199261.99,Mumbai,0
35,6303.75,Pune,1
42,8129.03,Mumbai,0
29,6647.96,Delhi,1
25,33106.18,Delhi,1
31,26041.83,Delhi,0
23,8602.76,Bangalore,0
38,123293.07,Mumbai,0
47,25536.57,Mumbai,1
28,20278.54,Mumbai,0
26,27099.07,Mumbai,1
28,24938.44,Delhi,0
34,85341.68,Bangalore,1
53,6063.48,Pune,0
78,4133.84,Delhi,1
63,79334.57,Bangalore,0
61,38309.66,Mumbai,0
43,40026.78,Bangalore,1
62,52721.28,Mumbai,0
74,31132.89,Delhi,0
78,56285.76,Mumbai,0
20,8052.42,Pune,1
29,33248.58,Bangalore,1
42,16106.21,Delhi,0
73,7518.66,Bangalore,1
60,37580.27,Bangalore,0
23,14651.17,Pune,1
55,15181.28,Delhi,1
60,22587.19,Pune,1
53,76043.87,Bangalore,0
35,17872.21,Delhi,0
57,70746.98,Mumbai,0
70,1758.6,Mumbai,0
74,46511.17,Bangalore,0
74,48636.75,Bangalore,0
54,35385.22,Mumbai,1
50,18073.92,Bangalore,0
18,53236.14,Pune,1
42,21880.24,Pune,0
20,7485.2,Pune,0
40,7737.18,Delhi,1
78,35167.89,Bangalore,1
76,30016.95,Pune,0
77,47869.37,Mumbai,0
71,4163.61,Delhi,1
30,160017.25,Bangalore,1
72,39467.14,Bangalore,0
58,67720.64,Mumbai,0
59,4563.51,Mumbai,1
66,34232.49,Mumbai,0
19,17241.69,Delhi,1
69,26906.89,Mumbai,0
44,46802.06,Delhi,1
65,40307.77,Delhi,1
75,10848.15,Pune,0
38,50159.39,Mumbai,1
23,7968.78,Bangalore,0
78,56641.93,Bangalore,1
40,113944.83,Pune,0
74,51442.9,Delhi,0
74,119155.44,Delhi,0
37,19989.16,Delhi,1
35,30425.98,Bangalore,1
57,37978.15,Delhi,0
66,46774.21,Pune,0
20,8506.4,Mumbai,1
36,78695.71,Bangalore,0
35,25978.76,Pune,0
44,81212.17,Delhi,0
33,94680.74,Delhi,0
29,21291.29,Delhi,0
79,3095.78,Pune,1
72,73648.28,Mumbai,0
46,1375.89,Delhi,1
75,15757.66,Mumbai,1
39,13466.55,Delhi,1
57,24159.77,Bangalore,1
66,8738.78,Bangalore,0
73,136918.71,Mumbai,0
65,53174.33,Bangalore,0
40,4713.27,Delhi,0
27,40918.51,Pune,1
79,24270.02,Pune,1
25,22691.91,Pune,1
69,24165.99,Pune,0
39,36095.69,Pune,1
62,108814.28,Delhi,1
26,60089.93,Delhi,1
22,2094.38,Bangalore,1
28,9392.04,Delhi,1
73,91441.33,Delhi,0
30,119569.54,Mumbai,1
69,122899.78,Bangalore,1
36,5319.94,Bangalore,1
39,17282.32,Pune,1
59,62959.84,Pune,0
47,138455.77,Pune,0
51,77048.13,Mumbai,1
22,8872.54,Bangalore,1
38,76697.56,Bangalore,1
36,23242.32,Bangalore,1
51,18496.76,Delhi,0
42,306.33,Bangalore,1
23,22188.88,Bangalore,0
41,80211.77,Bangalore,0
39,16582.74,Pune,1
65,118304.29,Delhi,0
50,60722.82,Pune,0
73,53115.03,Pune,0
35,15383.21,Pune,0
44,74592.4,Bangalore,1
74,5283.32,Bangalore,0
28,19978.74,Pune,0
39,51658.27,Delhi,0
74,82418.25,Pune,0
63,12019.23,Mumbai,0
26,9.21,Bangalore,1
24,122218.83,Mumbai,1
55,35733.95,Mumbai,1
72,20849.23,Pune,0
50,51480.01,Mumbai,1
50,65003.57,Delhi,1
42,64040.04,Mumbai,0
58,6235.12,Delhi,1
27,27107.94,Delhi,1
64,11364.35,Bangalore,1
55,44007.57,Mumbai,0
25,71127.15,Mumbai,0
75,47556.7,Mumbai,0
69,822.32,Pune,0
32,50792.29,Bangalore,0
49,44518.66,Mumbai,0
76,18209.99,Bangalore,1
38,13408.48,Mumbai,1
50,30773.94,Pune,0
36,27428.39,Bangalore,1
62,124779.65,Bangalore,0
51,13093.69,Bangalore,0
50,63522.26,Mumbai,0
49,35715.78,Bangalore,0
28,54545.15,Mumbai,0
74,52091.17,Pune,0
23,48364.25,Pune,1
36,90212.61,Delhi,1
20,64708.78,Pune,0
33,9271.38,Delhi,0
20,898.55,Bangalore,1
51,30934.58,Mumbai,0
45,577.3,Bangalore,1
36,45469.92,Delhi,0
39,1052.05,Bangalore,0
50,32071.25,Bangalore,1
62,29885.06,Delhi,1
41,233749.41,Delhi,0
42,13866.59,Bangalore,1
34,4234.35,Delhi,1
48,43296.97,Delhi,0
51,8817.03,Pune,1
26,127116.06,Bangalore,0
36,21401.88,Bangalore,1
62,20078.27,Pune,1
24,1086.96,Delhi,1
36,64440.08,Delhi,0
39,14624.43,Bangalore,1
65,33821.57,Bangalore,1
48,45460.33,Bangalore,1
60,55372.47,Delhi,1
67,7885.04,Bangalore,1
57,31728.36,Bangalore,1
29,40590.82,Bangalore,0
18,37265.24,Pune,0
50,107404.05,Pune,0
68,32616.27,Mumbai,0
26,29465.76,Mumbai,1
56,34766.51,Mumbai,1
59,21305.12,Pune,0
55,1031.9,Mumbai,0
45,68426.13,Pune,0
69,174312.93,Delhi,0
61,52537.98,Mumbai,0
31,1682.25,Pune,1
37,13456.77,Bangalore,1
54,46622.18,Delhi,1
63,39898.37,Pune,0
78,41226.64,Pune,1
55,47943.01,Delhi,1
69,18180.49,Mumbai,0
35,6268.19,Delhi,1
75,77380.04,Pune,0
72,8521.53,Mumbai,1
50,16146.94,Mumbai,0
46,10802.06,Delhi,0
22,23292.64,Mumbai,1
49,16898.44,Bangalore,1
59,204387.36,Pune,0
78,16697.58,Mumbai,1
69,30892.92,Mumbai,0
46,228616.06,Mumbai,0
35,8391.3,Bangalore,1
56,98267.4,Bangalore,0
46,16601.45,Pune,1
37,33238.77,Bangalore,1
35,40485.44,Mumbai,0
48,1890.51,Delhi,0
29,24135.14,Bangalore,0
35,158.22,Delhi,1
70,67894.95,Mumbai,0
76,107571.7,Bangalore,0
60,26143.42,Mumbai,1
21,111017.43,Bangalore,0
51,80034.0,Pune,1
42,26106.95,Pune,1
69,67184.37,Delhi,0
43,4936.85,Bangalore,0
33,8405.97,Bangalore,1
69,123442.78,Bangalore,0
59,3386.06,Mumbai,1
28,32857.19,Mumbai,1
76,28945.02,Mumbai,0
32,53690.19,Mumbai,0
68,69542.16,Pune,1
39,5043.18,Mumbai,0
61,43900.46,Mumbai,1
43,3434.55,Mumbai,1
71,69493.93,Mumbai,0
49,48869.35,Bangalore,1
38,40757.21,Pune,1
48,41995.13,Delhi,0
40,14952.74,Delhi,1
59,15911.44,Delhi,0
18,71677.24,Mumbai,1
42,67580.26,Delhi,0
61,47862.2,Bangalore,0
32,22515.67,Bangalore,0
71,62382.0,Mumbai,0
20,51513.55,Mumbai,0
44,38991.54,Delhi,0
21,60240.32,Pune,1
72,106204.65,Pune,0
19,15183.36,Pune,1
69,31247.06,Delhi,1
20,182032.52,Delhi,0
65,167956.59,Mumbai,0
68,119417.1,Delhi,0
40,38792.77,Pune,0
65,1524.32,Pune,1
66,42538.37,Delhi,0
31,8765.28,Pune,1
56,10652.4,Bangalore,0
70,67183.15,Mumbai,1
77,3489.67,Delhi,1
27,31455.36,Delhi,1
26,43807.51,Bangalore,0
48,9037.15,Delhi,0
67,10441.42,Delhi,1
24,88762.74,Mumbai,1
45,130267.95,Pune,0
76,14853.39,Pune,0
33,95137.54,Pune,0
56,10362.55,Delhi,0
19,27606.46,Bangalore,1
58,78408.4,Bangalore,0
75,31418.5,Delhi,0
69,82216.95,Delhi,0
20,124234.06,Delhi,0
49,6162.28,Pune,1
71,29342.31,Bangalore,0
73,99743.49,Bangalore,1
41,104709.85,Delhi,1
36,65285.04,Delhi,1
73,54688.09,Bangalore,0
46,395.95,Mumbai,1
37,204687.67,Delhi,0
70,123729.93,Mumbai,0
59,104970.91,Delhi,0
59,5289.67,Mumbai,0
40,80554.58,Bangalore,1
72,51283.71,Bangalore,0
38,37393.52,Bangalore,1
52,288367.79,Bangalore,0
58,895.38,Bangalore,0
48,161099.91,Pune,0
66,52877.53,Bangalore,1
62,20646.6,Bangalore,0
26,10191.48,Delhi,1
53,143846.44,Delhi,1
23,36704.21,Bangalore,1
73,6937.1,Mumbai,1
32,39734.35,Mumbai,1
63,244241.62,Pune,0
27,17767.95,Bangalore,1
25,23819.13,Delhi,1
33,146725.32,Delhi,0
33,102191.23,Delhi,0
75,112634.04,Mumbai,0
79,68279.73,Delhi,1
74,74471.1,Mumbai,0
26,63379.12,Bangalore,1
56,1803.85,Bangalore,0
60,10547.56,Bangalore,1
74,3836.21,Bangalore,0
23,18298.58,Mumbai,1
36,84063.03,Mumbai,0
72,22590.96,Delhi,1
23,9102.97,Mumbai,1
46,4138.97,Mumbai,1
40,17790.36,Mumbai,1
64,73657.2,Pune,0
72,173191.84,Bangalore,0
22,15913.74,Bangalore,1
19,3048.68,Bangalore,0
42,16649.29,Mumbai,1
72,4199.93,Pune,1
59,9624.51,Delhi,1
46,10716.15,Pune,1
61,29890.19,Bangalore,0
64,76297.93,Delhi,1
69,5789.55,Pune,1
50,26825.38,Pune,1
34,112811.74,Delhi,1
23,40917.89,Delhi,1
74,101482.71,Bangalore,0
63,32761.2,Mumbai,0
62,68484.62,Pune,0
25,50168.13,Delhi,1
41,8116.02,Delhi,0
76,52658.65,Delhi,1
26,19767.09,Bangalore,0
49,65304.85,Bangalore,1
24,191462.05,Mumbai,0
58,1604.11,Bangalore,1
78,28069.79,Pune,0
18,9660.74,Bangalore,1
39,88070.15,Delhi,0
26,207.95,Bangalore,1
75,12434.1,Bangalore,0
68,26309.71,Delhi,0
73,91812.26,Bangalore,0
21,22398.06,Bangalore,0
77,10566.78,Mumbai,0
